,DBA,CUISINE DESCRIPTION,BORO,BUILDING,STREET,ZIPCODE,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA
41361743,KING WOK,Chinese,Bronx,725,ALLERTON AVENUE,10467.0,40.865453151147,-73.866267462504,211.0,15.0,33800.0,2053580.0,2045100001.0,BX07
41362005,DUNKIN',Donuts,Queens,24501,JAMAICA AVENUE,11426.0,40.724804982083995,-73.722862269161,413.0,23.0,161700.0,4176886.0,4086590001.0,QN43
41362033,COPACABANA PIZZA & GRILL,Brazilian,Queens,3113,36 AVENUE,11106.0,40.756493560507,-73.929556415379,401.0,26.0,5300.0,4008030.0,4006040048.0,QN70
41362043,BACK HOME BAKERY,Caribbean,Brooklyn,936,BROOKLYN AVENUE,11203.0,40.650679499752,-73.943766571777,317.0,45.0,85600.0,3109473.0,3048890010.0,BK91
41362111,PANNA II GARDEN INDIAN RESTAURANT,Indian,Manhattan,93,1ST AVE,10003.0,40.726176503184,-73.986326130772,103.0,2.0,3800.0,1006244.0,1004470030.0,MN22
41362141,ANDY'S CAFETERIA (QUEENS HOSPITAL),American,Queens,8268,164 STREET,11432.0,40.717242076559,-73.803432850281,408.0,24.0,126700.0,4442431.0,4068580001.0,QN38
41362200,NAYA MEZZE & GRILL,Middle Eastern,Manhattan,1057,2 AVENUE,10022.0,40.758425970338,-73.965943096849,106.0,4.0,10800.0,1038585.0,1013290026.0,MN19
41362335,LUCY'S ASIAN KITCHEN,Asian,Queens,0,JOHN F. KENNEDY INTL AIRPORT,11430.0,40.648312826068,-73.788281497594,483.0,28.0,71600.0,4000000.0,4142600001.0,QN98
41362350,PHILLY CHEESESTEAKS,American,Queens,0,JOHN F. KENNEDY INTL AIRPORT,11430.0,40.648312826068,-73.788281497594,483.0,28.0,71600.0,4000000.0,4142600001.0,QN98
41362353,REVIVE (FOOD COURT BAR),American,Queens,0,JOHN F. KENNEDY INTL AIRPORT,11430.0,40.648312826068,-73.788281497594,483.0,28.0,71600.0,4000000.0,4142600001.0,QN98
41362369,FOOD COURT KITCHEN,American,Queens,0,JFK INTERNATIONAL AIRPORT,11430.0,40.648312826068,-73.788281497594,483.0,28.0,71600.0,4000000.0,4142600001.0,QN98
41362403,REVIVE (SC),American,Queens,0,JFK INTERNATIONAL AIRPORT,11430.0,40.648312826068,-73.788281497594,483.0,28.0,71600.0,4000000.0,4142600001.0,QN98
41362413,AERONUOVA,American,Queens,0,JFK INTERNATIONAL AIRPORT,11430.0,40.648312826068,-73.788281497594,483.0,28.0,71600.0,4000000.0,4142600001.0,QN98
41362418,AWAY CAFE,American,Queens,0,JFK INTERNATIONAL AIRPORT,11430.0,40.648312826068,-73.788281497594,483.0,28.0,71600.0,4000000.0,4142600001.0,QN98
41362423,CIBO EXPRESS GOURMET MARKET,American,Queens,0,JFK INTL. AIRPORT,11430.0,40.648312826068,-73.788281497594,483.0,28.0,71600.0,4000000.0,4142600001.0,QN98
41362427,CIBO EXPRESS GOURMET MARKET,American,Queens,0,JFK INTL. AIRPORT,11430.0,40.648312826068,-73.788281497594,483.0,28.0,71600.0,4000000.0,4142600001.0,QN98
41362438,NEW YORK SPORTS GRILL,American,Queens,0,JFK INTERNATIONAL AIRPORT,11430.0,40.648312826068,-73.788281497594,483.0,28.0,71600.0,4000000.0,4142600001.0,QN98
41362447,CIBO EXPRESS GOURMET MARKET,Sandwiches/Salads/Mixed Buffet,Queens,0,JFK INTL. AIRPORT,11430.0,40.648312826068,-73.788281497594,483.0,28.0,71600.0,4000000.0,4142600001.0,QN98
41362451,HORIZON BAKERY CAFE,Bakery,Queens,0,JFK INTL AIRPORT,11430.0,40.648312826068,-73.788281497594,483.0,28.0,71600.0,4000000.0,4142600001.0,QN98
41362487,LA VIE,French,Queens,0,JFK INTERNATIONAL AIRPORT,11430.0,40.648312826068,-73.788281497594,483.0,28.0,71600.0,4000000.0,4142600001.0,QN98
41362506,EMPIRE GRILL,Jewish/Kosher,Brooklyn,597,EMPIRE BOULEVARD,11213.0,40.664023783407,-73.942089996478,309.0,35.0,33100.0,3034657.0,3013120001.0,BK63
41362513,5IVE STEAK,Steak,Queens,0,JOHN F. KENNEDY INTL AIR,,0.0,0.0,,,,,4.0,
41362519,DEEP BLUE,Japanese,Queens,0,JOHN F KENNEDY INTL AIRPORT,11430.0,40.648312826068,-73.788281497594,483.0,28.0,71600.0,4000000.0,4142600001.0,QN98
41362524,FRESH,American,Queens,0,JFK INTERNATIONAL AIRPORT,11430.0,40.648312826068,-73.788281497594,483.0,28.0,71600.0,4000000.0,4142600001.0,QN98
41362527,CHEEBURGER CHEEBURGER,Hamburgers,Queens,0,JFK INTERNATIONAL AIRPORT,11430.0,40.648312826068,-73.788281497594,483.0,28.0,71600.0,4000000.0,4142600001.0,QN98
41362530,BOARS HEAD,Delicatessen,Queens,0,JFK INTL. AIRPORT,11430.0,40.648312826068,-73.788281497594,483.0,28.0,71600.0,4000000.0,4142600001.0,QN98
41362531,PIQUILLO,American,Queens,0,JFK INTERNATIONAL AIRPORT,11430.0,40.648312826068,-73.788281497594,483.0,28.0,71600.0,4000000.0,4142600001.0,QN98
41362540,AUNT BUTCHIES/ REVIVE BAR,Sandwiches,Queens,0,JFK INTERNATIONAL AIRPORT,11430.0,40.648312826068,-73.788281497594,483.0,28.0,71600.0,4000000.0,4142600001.0,QN98
41362553,REVOLUCION,Mexican,Queens,0,JFK INTERNATIONAL AIRPORT,11430.0,40.648312826068,-73.788281497594,483.0,28.0,71600.0,4000000.0,4142600001.0,QN98
41362560,CIBO EXPRESS GOURMET MARKET,Sandwiches/Salads/Mixed Buffet,Queens,0,JFK INTERNATIONAL AIRPORT,11430.0,40.648312826068,-73.788281497594,483.0,28.0,71600.0,4000000.0,4142600001.0,QN98
41362561,WORLD BEAN/VELOCITY BAR (EC2),American,Queens,0,JFK INTERNATIONAL AIRPORT,11430.0,40.648312826068,-73.788281497594,483.0,28.0,71600.0,4000000.0,4142600001.0,QN98
41362565,BASCOM CATERING & EVENTS,American,Bronx,940,GARRISON AVENUE,10474.0,40.818212038074996,-73.890897921755,202.0,17.0,9300.0,2005984.0,2027400075.0,BX27
41362620,MAGNOLIA BAKERY,Bakery,Manhattan,1240,AVENUE OF THE AMERICAS,10020.0,40.759354402722,-73.980807304219,105.0,4.0,10400.0,1076262.0,1012657501.0,MN17
41363092,THE GIBSON,American,Brooklyn,108,BEDFORD AVENUE,11249.0,40.720130108543,-73.95526995495,301.0,33.0,51700.0,3061547.0,3022900024.0,BK73
41363177,LUCKY STRIKE,American,Manhattan,624660,WEST   42 STREET,,0.0,0.0,,,,,1.0,
41363184,BEAN N BEAN,American,Manhattan,71,BROADWAY,10006.0,40.707287185906,-74.01209017716799,101.0,1.0,1300.0,1000810.0,1000210006.0,MN25
41363275,POPEYES,Chicken,Brooklyn,2010,86 STREET,11214.0,40.604424469281994,-73.997976082741,311.0,47.0,28800.0,3166900.0,3063750034.0,BK28
41363369,LA CROSTA RESTAURANT,Pizza,Manhattan,436,EAST   72 STREET,10021.0,40.767403084871,-73.955090067787,108.0,5.0,12400.0,1045837.0,1014660029.0,MN31
41363485,LEO'S BAGELS,Bagels/Pretzels,Manhattan,3,HANOVER SQUARE,10004.0,40.704800657511,-74.009622728173,101.0,1.0,700.0,1000831.0,1000280001.0,MN25
41363530,CAFE 104,Mexican,Queens,3914,104 STREET,11368.0,40.750528280912,-73.862052518424,403.0,21.0,40500.0,4044385.0,4017700088.0,QN26
41363595,HUDSON TERRACE,American,Manhattan,621,WEST 46 STREET,10036.0,40.763615833452,-73.997014598693,104.0,3.0,12900.0,1087616.0,1010940018.0,MN15
41363896,MARIO'S PIZZA,Pizza,Bronx,79,EAST GUN HILL ROAD,10467.0,40.881785484341,-73.879777758251,207.0,11.0,43100.0,2017814.0,2033280125.0,BX43
41363953,GRAMERCY TERRACE (GRAMERCY PARK HOTEL),American,Manhattan,2,LEXINGTON AVENUE,10010.0,40.738308277497,-73.985616357496,106.0,2.0,6800.0,1017990.0,1008770018.0,MN21
41364122,CHECKERS,Hamburgers,Staten Island,2270,FOREST AVENUE,10303.0,40.627046160643,-74.16500908188699,501.0,49.0,30302.0,5149440.0,5016850046.0,SI12
41364268,LAVAGNA,Italian,Manhattan,545,EAST    5 STREET,10009.0,40.724408475977,-73.983321210016,103.0,2.0,3200.0,1005062.0,1004010041.0,MN22
41365003,BROWNIE'S CAFE AT COLUMBIA,Sandwiches/Salads/Mixed Buffet,Manhattan,1172,AMSTERDAM AVENUE,10027.0,40.807906549933,-73.960267998898,109.0,7.0,20300.0,1084460.0,1019730001.0,MN09
41365100,HAAGEN-DAZS,"Ice Cream, Gelato, Yogurt, Ices",Manhattan,2905,BROADWAY,10025.0,40.806283250562004,-73.965167169426,109.0,7.0,19900.0,1057350.0,1018950055.0,MN09
41365127,YAQUE RIVER,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",Bronx,860,EAST TREMONT AVENUE,10460.0,40.843058561012995,-73.886393419223,206.0,17.0,36502.0,2086706.0,2029600061.0,BX17
41365219,HEALTHY EATERS JAMAICAN RESTAURANT,Caribbean,Queens,19910,LINDEN BOULEVARD,11412.0,40.694187467546,-73.753126702313,412.0,27.0,37600.0,4271784.0,4126200005.0,QN08
41365324,DUNKIN',Donuts,Manhattan,72,WEST    3 STREET,10012.0,40.729558858519,-73.998390803063,102.0,1.0,6500.0,1008637.0,1005370013.0,MN23
41365330,NEW EVERYBODY'S KITCHEN,Chinese,Staten Island,581,MIDLAND AVENUE,10306.0,40.572231542907,-74.092954381276,502.0,50.0,11202.0,5054740.0,5038110001.0,SI45
41365576,DIG INN,American,Manhattan,275,MADISON AVENUE,10016.0,40.751254455846,-73.979867634054,106.0,4.0,8200.0,1017597.0,1008690054.0,MN20
41365692,DUNKIN',Donuts,Brooklyn,1243,SURF AVENUE,11224.0,40.575558688379004,-73.98080272559399,313.0,47.0,35000.0,3336562.0,3072660265.0,BK23
41365922,ATHLETIC & SWIM CLUB (BISTRO CATERERS),American,Manhattan,787,7 AVENUE,10019.0,40.761948488597,-73.982622296463,105.0,4.0,13100.0,1023157.0,1010040020.0,MN17
41366039,NYC FAMOUS CHICKEN,Chicken,Brooklyn,3367,FULTON STREET,11208.0,40.68386321371,-73.87144650107,305.0,37.0,118400.0,3092270.0,3041310009.0,BK83
41366056,THE 3 LUIGIS,Pizza,Brooklyn,275,GRAND AVENUE,11238.0,40.688123259564,-73.962741121417,302.0,35.0,23100.0,3055567.0,3019480001.0,BK69
41366074,EE LANG,Korean,Queens,3627,164 STREET,11358.0,40.76256637766,-73.801786035747,407.0,19.0,117500.0,4119566.0,4052870009.0,QN51
41366152,DUNKIN',Donuts,Bronx,3804,BOSTON ROAD,10475.0,40.881356075528004,-73.83845462912,212.0,12.0,46202.0,2095179.0,2052570001.0,BX13
41366281,CARIBBEAN STYLE CUISINE,Caribbean,Queens,14507,ROCKAWAY BOULEVARD,11436.0,40.673639986156005,-73.793348782254,412.0,28.0,18401.0,4261575.0,4120480083.0,QN76
41366512,STARBUCKS,Café/Coffee/Tea,Manhattan,130,FULTON STREET,10038.0,40.710364426912,-74.00806169396999,101.0,1.0,1502.0,1087245.0,1000797502.0,MN25
41366519,STARBUCKS,Café/Coffee/Tea,Manhattan,1411,6 AVENUE,10019.0,40.764681266138,-73.97693948003,105.0,4.0,13700.0,1023732.0,1010107505.0,MN17
41366593,CARACAS AREPA BAR,Spanish,Brooklyn,291,GRAND STREET,11211.0,40.712986304004005,-73.957446280647,301.0,34.0,51900.0,3062687.0,3023830032.0,BK73
41366646,SUBWAY,Sandwiches,Brooklyn,1685,PITKIN AVENUE,11212.0,40.66963893109,-73.911058483063,316.0,41.0,92400.0,3080761.0,3034990070.0,BK81
41366722,OSLO COFFEE ROASTERS,Café/Coffee/Tea,Brooklyn,133,ROEBLING STREET,11211.0,40.714811298267996,-73.956705621903,301.0,34.0,51900.0,3348756.0,3023460003.0,BK73
41366873,SMORGAS CHEF AT SCANDINAVIA HOUSE,Scandinavian,Manhattan,58,PARK AVENUE,10016.0,40.749291929041,-73.97973830046601,106.0,4.0,8200.0,1017208.0,1008670037.0,MN20
41366910,OSLO COFFEE ROASTERS,Café/Coffee/Tea,Brooklyn,328,BEDFORD AVENUE,11249.0,40.713097759183,-73.962196853125,301.0,34.0,55100.0,3063096.0,3024170021.0,BK73
41367206,AKIN GUMP,American,Manhattan,1,BRYANT PARK,10036.0,40.755174607232,-73.983880161752,105.0,4.0,11900.0,1087268.0,1009950033.0,MN17
41367337,SUBWAY,Sandwiches,Bronx,1646,BRUCKNER BOULEVARD,10473.0,40.824026926714,-73.873635272519,209.0,18.0,2800.0,2094827.0,2036530050.0,BX09
41367417,PIER SIDE CAFE,American,Manhattan,0,PIER 78 WEST 38 STREET,,0.0,0.0,,,,,1.0,
41367471,MOON TIKKA GRILL,Indian,Queens,8716,PARSONS BOULEVARD,11432.0,40.708730946351,-73.803678068642,408.0,24.0,23600.0,4207509.0,4097070045.0,QN35
41367788,LE BON PAIN,Bakery,Queens,21165,JAMAICA AVENUE,11428.0,40.715540714567,-73.747553361498,413.0,23.0,54200.0,4224638.0,4105460070.0,QN34
41367922,FASHION INSTITUTE OF TECHNOLOGY DAVID DUBINSKY STUDENT CENTER,American,Manhattan,227,WEST   27 STREET,10001.0,40.747119757708,-73.99499068076,105.0,3.0,9500.0,1014251.0,1007770018.0,MN17
41367985,KENNEDY FRIED CHICKEN,Chicken,Bronx,548,EAST  138 STREET,10454.0,40.806961826246,-73.917878484853,201.0,8.0,2500.0,2000047.0,2022650045.0,BX39
41368013,D & I RESTAURANT & BAKERY,Caribbean,Brooklyn,1033,NOSTRAND AVENUE,11225.0,40.663004082242,-73.950871329564,309.0,40.0,32900.0,3035093.0,3013210006.0,BK60
41368400,DUNKIN',American,Queens,10702,GRAND CENTRAL PARKWAY,11369.0,40.767735715222,-73.864796551223,403.0,21.0,35700.0,4596215.0,4200119999.0,QN27
41368406,DUNKIN',Donuts,Queens,10801,GRAND CENTRAL PARKWAY,11369.0,40.76519387412,-73.862325266175,403.0,21.0,33100.0,4596216.0,4200129999.0,QN98
41368444,ANGELA'S SANDWICH SHOP,Delicatessen,Manhattan,1428,6 AVENUE,10019.0,40.765213667817,-73.976538584534,105.0,4.0,11201.0,1035250.0,1012747502.0,MN17
41368488,PELHAM BAY AND SPLIT ROCK GOLF COURSE,American,Bronx,870,SHORE ROAD,10464.0,40.873218579275,-73.808476988778,228.0,13.0,50400.0,2113522.0,2056500001.0,BX99
41368569,TITA'S DONUTS AND COFFEE SHOP,Bakery,Bronx,1930,GRAND CONCOURSE,10457.0,40.850099609082,-73.905459370419,205.0,15.0,23502.0,2007721.0,2028100001.0,BX41
41368836,GAGOPA MUSIC STUDIO,"Bottled beverages, including water, sodas, juices, etc.",Manhattan,28,WEST   32 STREET,10001.0,40.74772296418,-73.986877485325,105.0,4.0,7600.0,1015829.0,1008330060.0,MN17
41368920,HERMES BILLIARDS & CAFE,American,Queens,10214,JAMAICA AVENUE,11418.0,40.695147337457,-73.84508497327799,409.0,32.0,2800.0,4194194.0,4092880007.0,QN54
41368926,VINEGAR HILL HOUSE,American,Brooklyn,72,HUDSON AVENUE,11201.0,40.702740932802,-73.981144654106,302.0,33.0,2100.0,3325899.0,3000430026.0,BK38
41368950,GOTHAM PIZZA,Pizza,Manhattan,144,9 AVENUE,10011.0,40.743891982269,-74.003204653561,104.0,3.0,8900.0,1013127.0,1007420072.0,MN13
41369239,NATIONAL BAKERY,Bakery,Bronx,2214,WESTCHESTER AVENUE,10462.0,40.834243330891,-73.851116472031,209.0,18.0,9200.0,2095401.0,2038230005.0,BX59
41369267,BUILDING ON BOND,American,Brooklyn,112,BOND STREET,11217.0,40.686152142972,-73.98536443466999,302.0,33.0,4100.0,3000894.0,3001830037.0,BK38
41369327,MANDUCATIS RUSTICA VIG,Italian,Queens,4635,VERNON BOULEVARD,11101.0,40.745987631742004,-73.952996927991,402.0,26.0,700.0,4000378.0,4000470051.0,QN31
41369411,FRANK'S PIZZA ITALIA,Pizza,Bronx,772,CASTLE HILL AVE,10473.0,40.822709737322995,-73.84887693754001,209.0,18.0,9000.0,2022511.0,2036150028.0,BX09
41369777,LUANNE'S WILD GINGER,Vegetarian,Brooklyn,112,SMITH STREET,11201.0,40.687840652355,-73.989719867617,302.0,33.0,4300.0,3001040.0,3001870022.0,BK38
41369810,LAURENTINO'S PASTICCERIA & CAFFE,Bakery,Brooklyn,680,5 AVENUE,11215.0,40.661677698154,-73.993086800869,307.0,38.0,14500.0,3009267.0,3006400038.0,BK32
41370303,DUNKIN',Donuts,Queens,23436,MERRICK BOULEVARD,11422.0,40.674292763913,-73.73567273486499,413.0,31.0,63200.0,4539019.0,4131980041.0,QN66
41370345,PRONTO PIZZA,Pizza/Italian,Queens,4519,28 AVENUE,11103.0,40.763495087647,-73.909481481326,401.0,22.0,14500.0,4012761.0,4007160001.0,QN70
41370362,HOUNDSTOOTH PUB,American,Manhattan,520,8 AVENUE,10018.0,40.753605486254,-73.992416708652,105.0,3.0,10900.0,1083624.0,1007860001.0,MN17
41370414,ARTHUR AVENUE CATERS,Italian,Bronx,611,CRESCENT AVENUE,10458.0,40.853665807058,-73.8880091331,206.0,15.0,39100.0,2012149.0,2030740001.0,BX06
41370420,DUNKIN',Donuts,Staten Island,1300,HYLAN BOULEVARD,10305.0,40.596586329156,-74.08557425883299,502.0,50.0,6400.0,5128526.0,5032240014.0,SI14
41370481,INTERNATIONAL FLAVORS  & FRAGRANCES,American,Manhattan,521,WEST   57 STREET,10019.0,40.769563290456,-73.989613337881,104.0,6.0,13500.0,1027074.0,1010867501.0,MN15
41370589,DELI & GRILL,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",Brooklyn,5001,4 AVENUE,11220.0,40.646375061399,-74.01265566501999,307.0,38.0,7800.0,3013242.0,3007910010.0,BK32
41370881,SHUN LI CHINESE RESTAURANT,Chinese,Brooklyn,1468,PITKIN AVENUE,11212.0,40.668352466197,-73.9196214695,316.0,41.0,90000.0,3080896.0,3035120047.0,BK81
41370989,CESTRA'S PIZZA,Pizza,Bronx,3617,EAST TREMONT AVENUE,10465.0,40.828663858902004,-73.824331541679,210.0,13.0,16200.0,2076679.0,2054270045.0,BX52
41371241,DEAN & DELUCA,American,Manhattan,620,8 AVENUE,10018.0,40.756031723639005,-73.990651383744,105.0,3.0,11300.0,1087186.0,1010127501.0,MN17
41371272,LOCAL CAFE & COCKTAILS,American,Manhattan,1,PENN PLAZA,10119.0,40.751091318302,-73.992925898182,105.0,3.0,10100.0,1014387.0,1007830070.0,MN17
41371276,GREAT WALL,Chinese,Bronx,219,EAST  170 STREET,10456.0,40.838399207312996,-73.912924499929,204.0,14.0,22500.0,2007990.0,2028320028.0,BX14
41371323,HO MEI CHINESE RESTAURANT,Chinese,Brooklyn,222,MALCOM X BOULEVARD,11221.0,40.6855660308,-73.929591970384,303.0,36.0,29500.0,3045826.0,3016560038.0,BK35
41371387,FAIRFIELD INN,American,Queens,2866,COLLEGE POINT BOULEVARD,11354.0,40.771532858046996,-73.844054556454,407.0,19.0,90700.0,4570029.0,4043220001.0,QN23
41371617,GU,Japanese,Manhattan,155,EAST   52 STREET,10022.0,40.757510580114996,-73.970881478995,106.0,4.0,10000.0,1036468.0,1013070029.0,MN19
41371649,MIGUEL'S JAMAICAN WEST INDIAN RESTAURANT,Caribbean,Brooklyn,2315,STRAUSS STREET,11212.0,40.656970748811,-73.9133027875,316.0,42.0,89600.0,3082692.0,3036200029.0,BK81
41371684,SUBWAY,Sandwiches,Bronx,2432,GRAND CONCOURSE,10458.0,40.860627616939,-73.898112710294,205.0,15.0,23702.0,2013591.0,2031520060.0,BX05
41371865,PRET A MANGER,Sandwiches,Manhattan,880,3 AVENUE,10022.0,40.757902656011,-73.969253374483,106.0,4.0,10000.0,1036473.0,1013080033.0,MN19
41371915,TRIO PIZZA GRILL,Pizza/Italian,Brooklyn,1907,AVENUE U,11229.0,40.599276341267,-73.952376805444,315.0,48.0,57800.0,3198279.0,3073240051.0,BK44
41372022,DON PACO LOPEZ PANADERIA,Bakery,Manhattan,2129,3 AVENUE,10035.0,40.798156560098,-73.939849123871,111.0,8.0,18800.0,1052567.0,1016660003.0,MN34
41372047,THE HOG PIT NEW YORK CITY,Barbecue,Manhattan,37,WEST   26 STREET,10010.0,40.744171548431,-73.989902411653,105.0,3.0,5800.0,1015634.0,1008280009.0,MN13
41372091,GOSSIPS,American,Manhattan,733,9 AVENUE,10019.0,40.763242070861004,-73.989134211205,104.0,3.0,12700.0,1026650.0,1010590034.0,MN15
41372224,DIWINE,American,Queens,4115,31 AVENUE,11103.0,40.760851415095,-73.916087354242,401.0,22.0,14900.0,4011313.0,4006820102.0,QN70
41372259,ANN & TONY'S RESTAURANT,Italian,Bronx,2407,ARTHUR AVENUE,10458.0,40.855786864713004,-73.887372933039,206.0,15.0,38900.0,2011919.0,2030660028.0,BX06
41372275,WILFIE & NELL,Irish,Manhattan,228,WEST    4 STREET,10014.0,40.734071226085,-74.002929947849,102.0,3.0,7300.0,1011166.0,1006190069.0,MN23
41372518,SHUN FAT KITCHEN,Chinese,Brooklyn,1716,PITKIN AVENUE,11212.0,40.669786276254,-73.909940791349,316.0,41.0,90600.0,3338516.0,3035220021.0,BK81
41372589,PALM RESTAURANT,Steak,Manhattan,200,CHAMBERS STREET,10007.0,40.716855439004,-74.012207355491,101.0,1.0,2100.0,1087716.0,1001427502.0,MN24
41372592,STRANGE LOVE BAR,American,Manhattan,229,EAST   53 STREET,10022.0,40.757372741623,-73.968603896078,106.0,4.0,9800.0,1038552.0,1013270013.0,MN19
41372606,LE VEAU DOR,French,Manhattan,129,EAST   60 STREET,10022.0,40.763070756449,-73.968225771466,108.0,4.0,11402.0,1041919.0,1013950013.0,MN40
41372809,LIBERTADOR,Spanish,Manhattan,1725,2 AVENUE,10128.0,40.779999498113,-73.950206947015,108.0,5.0,15400.0,1048891.0,1015350021.0,MN32
41372877,ZINC,American,Manhattan,82,WEST    3 STREET,10012.0,40.729786679496,-73.998841807199,102.0,1.0,6500.0,1008674.0,1005390019.0,MN23
41372918,DONNYBROOK,Irish,Manhattan,3739,CLINTON STREET,,0.0,0.0,,,,,1.0,
41373017,PATES & TRADITIONS,French,Brooklyn,52,HAVEMEYER STREET,11211.0,40.714796744062,-73.954559309814,301.0,33.0,51900.0,3062265.0,3023380021.0,BK73
41373149,CAROL'S BUN,Chinese,Manhattan,139,EAST BROADWAY,10002.0,40.7139188768,-73.99157354574899,103.0,1.0,600.0,1003573.0,1002830035.0,MN28
41373304,MING'S RESTAURANT,Chinese,Manhattan,413415,9 AVENUE,,0.0,0.0,,,,,1.0,
41373642,SUBWAY,Sandwiches,Manhattan,21,EAST  118 STREET,10035.0,40.801589884354,-73.944595769761,111.0,9.0,18400.0,1053948.0,1017450014.0,MN34
41373803,Z-ONE DINER & LOUNGE,American,Staten Island,1821,RICHMOND AVENUE,10314.0,40.603702266816,-74.162711191415,502.0,50.0,27301.0,5107287.0,5020300068.0,SI05
41373868,NOTE THAI,Thai,Brooklyn,279,BUSHWICK AVENUE,11206.0,40.706536338205,-73.93963996341,301.0,34.0,49300.0,3342175.0,3030730017.0,BK78
41374089,SILVER KRUST WEST INDIAN RESTAURANT & GRILL,Caribbean,Brooklyn,1695,PRESIDENT STREET,11213.0,40.666984538886,-73.930653409317,309.0,41.0,34900.0,3037787.0,3014030001.0,BK61
41374102,STARBUCKS,Café/Coffee/Tea,Manhattan,240,PARK AVENUE SOUTH,10003.0,40.737968201829,-73.988008881315,105.0,2.0,5200.0,1087725.0,1008487505.0,MN13
41374209,JOHN'S FRIED CHICKEN,Chicken,Manhattan,512,WEST 207 STREET,10034.0,40.864948299709,-73.919466089171,112.0,10.0,29300.0,1064780.0,1022220025.0,MN01
41374276,MELANY RESTAURANT,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",Brooklyn,785,FLATBUSH AVENUE,11226.0,40.653472066540004,-73.959423304829,314.0,40.0,79602.0,3328176.0,3050830017.0,BK60
41374397,DUFF'S BROOKLYN,"Bottled beverages, including water, sodas, juices, etc.",Brooklyn,168,MARCY AVENUE,11211.0,40.708775917603,-73.957690643555,301.0,34.0,52500.0,3063577.0,3024600025.0,BK73
41374456,LUCKY'S QUEENS,Chinese,Queens,10011,ASTORIA BOULEVARD,11369.0,40.761952000743,-73.86909681576701,403.0,21.0,36700.0,4041277.0,4016580009.0,QN27
41374464,DOMINO'S,Pizza,Queens,3626,BELL BOULEVARD,11361.0,40.767766877732,-73.773174472129,411.0,19.0,112300.0,4136504.0,4061720019.0,QN46
41374469,DUNKIN',Donuts,Queens,13430,ATLANTIC AVENUE,11419.0,40.697127300483,-73.814329350629,409.0,28.0,15200.0,4000000.0,4094500039.0,QN54
41374594,"DUNKIN', BASKIN ROBBINS, SUBWAY",Donuts,Manhattan,302,5 AVENUE,10001.0,40.746674343927005,-73.98585634696201,105.0,4.0,7600.0,1015816.0,1008330038.0,MN17
41374597,DUNKIN',Donuts,Queens,3015,STRATTON STREET,11354.0,40.769752205055,-73.83474427919501,407.0,20.0,86900.0,4100747.0,4043690001.0,QN22
41374707,FRESH & CO,American,Manhattan,1211,6 AVENUE,10036.0,40.758385622529,-73.9815367302,105.0,4.0,12500.0,1022678.0,1010000029.0,MN17
41374711,NEW TU DO RESTAURANT,Vietnamese/Cambodian/Malaysia,Manhattan,102,BOWERY,10013.0,40.717761761063,-73.995184089244,102.0,1.0,4100.0,1003131.0,1002390031.0,MN24
41374934,SKINFLINTS RESTAURANT,American,Brooklyn,7902,5 AVENUE,11209.0,40.626388504717,-74.023913169413,310.0,43.0,13600.0,3150909.0,3059800042.0,BK31
41375359,SIENA,Jewish/Kosher,Brooklyn,533,KINGS HIGHWAY,11223.0,40.604489083684,-73.969648413578,315.0,44.0,42200.0,3177322.0,3066600049.0,BK25
41375578,DENIZ RESTAURANT,Mediterranean,Brooklyn,662,FULTON STREET,11217.0,40.68674608336,-73.975538663755,302.0,35.0,3500.0,3059249.0,3021130035.0,BK68
